0
1
2
143
6
7
8
9
10
11
144
16
17
18
19
20
146
23
26
27
28
29
30
32
171
37
38
39
167
42
45
46
47
48
49
51
54
55
56
57
58
63
64
65
66
67
154
72
73
74
75
76
77
172
82
83
84
85
86
87
91
93
94
95
96
97
158
173
102
103
104
105
106
107
159
160
112
113
114
115
116
161
169
121
122
123
124
125
163
174
130
131
132
133
134
164
165
139
140
141
142
